time_s,time_h,soc_true,soc_predicted,soc_estimated,soc_error,voltage_predicted_v,voltage_measured_v,innovation_v,kalman_gain,covariance
3540.0,0.9833333333333332,0.9797457078606141,0.9788948875150676,0.9791744012481336,-0.0005713066124805044,29.915579550060272,29.92454260092492,0.008963050864647215,0.031185110660085637,7.016649898519268e-06
3600.0,1.0,0.9745373745272806,0.9739573545148799,0.9753705549770795,0.0008331804497988538,29.89582941805952,29.941145933307308,0.04531651524778724,0.031185108882982152,7.0166494986709836e-06
3660.0,1.0166666666666666,0.9692671627145372,0.9700823357486376,0.9706033411285454,0.0013361784140082378,29.88032934299455,29.89703620794755,0.01670686495300089,0.031185107521579936,7.016649192355486e-06
3720.0,1.0333333333333334,0.9639377768088601,0.965302277956113,0.9648180909565499,0.0008803141476898535,29.86120911182445,29.84568288619188,-0.01552622563256989,0.03118510647863786,7.016648957693518e-06
3780.0,1.05,0.9585545073885348,0.9594055440569466,0.9587909164376408,0.00023640904910604554,29.837622176227786,29.81791316431616,-0.019709011911626106,0.03118510567966149,7.016648777923836e-06
3840.0,1.0666666666666669,0.9531249999999996,0.9533513554265813,0.9532425680193364,0.00011756801933682226,29.813405421706324,29.80991698044537,-0.0034884412609557103,0.031185105067582215,7.0166486402059985e-06
3900.0,1.0833333333333333,0.947658921010778,0.9477636261081158,0.9469200786942085,-0.0007388423165695102,29.791054504432463,29.76400481437168,-0.027049690060781728,0.031185104598680933,7.01664853470321e-06
3960.0,1.1,0.9421675351428332,0.941424848945206,0.9429813687695012,0.0008138336266679813,29.765699395780825,29.81561168122143,0.04991228544060533,0.031185104239465352,7.016648453879703e-06
4020.0,1.1166666666666667,0.936663213150164,0.9375025070353952,0.9384716528818197,0.0018084397316556755,29.75001002814158,29.78108723242266,0.031077204281078963,0.03118510396427771,7.016648391962484e-06
4080.0,1.1333333333333333,0.9311588911574948,0.9329655166975539,0.9325912315760131,0.001432340418518252,29.731862066790214,29.71986001848857,-0.012002048301642532,0.03118510375346214,7.016648344528982e-06
4140.0,1.15,0.9256675052895499,0.927089715720457,0.9288162277548744,0.003148722465324494,29.708358862881827,29.76372222024013,0.05536335735830278,0.031185103591960698,7.016648308191157e-06
4200.0,1.1666666666666667,0.9202014263003282,0.9233476239513991,0.9232679167994122,0.003066490499084029,29.693390495805595,29.69083455905624,-0.002555936749356391,0.031185103468237774,7.0166482803534996e-06
