true_label,predicted_label,baseline_probability,top5_ablated_probability,random5_ablated_probability,top5_probability_drop,random5_probability_drop,top5_larger_drop,top5_prediction_flip,random5_prediction_flip
solar_array_degradation,solar_array_degradation,0.766502178100838,0.12842996410930693,0.7433464089894588,0.638072213991531,0.023155769111379176,True,True,False
solar_array_degradation,solar_array_degradation,0.7689696972249442,0.10794333324323309,0.7082556630060566,0.6610263639817111,0.06071403421888766,True,True,False
solar_array_degradation,solar_array_degradation,0.9093116742648801,0.1344677883677096,0.8513984889659578,0.7748438858971706,0.05791318529892231,True,True,False
solar_array_degradation,solar_array_degradation,0.8626307891976462,0.08640634337326804,0.8832554625972383,0.7762244458243782,-0.020624673399592064,True,True,False
solar_array_degradation,solar_array_degradation,0.893578482328684,0.13652026450989505,0.8576433173404493,0.7570582178187889,0.03593516498823468,True,True,False
solar_array_degradation,solar_array_degradation,0.8239365995720457,0.08038525821314157,0.8191583209732695,0.7435513413589041,0.00477827859877622,True,True,False
solar_array_degradation,solar_array_degradation,0.7658795020493919,0.1396249782928665,0.765740508502366,0.6262545237565255,0.00013899354702595623,True,True,False
solar_array_degradation,solar_array_degradation,0.8768527929282733,0.14644426145710032,0.8828115059107043,0.730408531471173,-0.0059587129824310026,True,True,False
solar_array_degradation,solar_array_degradation,0.8193153253549794,0.07387443139748566,0.8235118499975215,0.7454408939574938,-0.004196524642542054,True,True,False
solar_array_degradation,solar_array_degradation,0.7395107827710675,0.16884480252326795,0.7200164367712091,0.5706659802477996,0.019494345999858442,True,True,False
solar_array_degradation,solar_array_degradation,0.7262705259285851,0.10556470388060187,0.7289477939525879,0.6207058220479832,-0.00267726802400281,True,True,False
solar_array_degradation,solar_array_degradation,0.7591342288609999,0.12034875588729942,0.6091898683644442,0.6387854729737005,0.14994436049655568,True,True,False
solar_array_degradation,solar_array_degradation,0.8595711877719193,0.3788517511814007,0.8601678980256593,0.48071943659051863,-0.0005967102537399738,True,True,False
battery_degradation,battery_degradation,0.795508695827328,0.44301130438058095,0.795508695827328,0.352497391446747,0.0,True,True,False
battery_degradation,battery_degradation,0.7278711705197631,0.35825826652743115,0.7255267320983992,0.369612903992332,0.0023444384213638925,True,True,False
battery_degradation,battery_degradation,0.7492267294296858,0.33562739388189566,0.6994112736843687,0.41359933554779016,0.049815455745317094,True,True,False
battery_degradation,battery_degradation,0.7517011736745279,0.35626331858746624,0.7517011736745279,0.3954378550870617,0.0,True,True,False
