time_s,time_min,target_speed_rpm,wheel_speed_rpm,angular_acceleration_rad_s2,inertia_torque_nm,friction_torque_nm,motor_torque_nm,motor_current_a,wheel_temperature_c
7080.0,118.0,2796.6316784621,2721.557729043213,0.13102875998352584,0.0019654313997528876,0.0005542782666608222,0.00251970966641371,0.21299274166034274,23.36848041167747
7140.0,119.0,2896.044154591121,2808.8009418171673,0.15226813129234718,0.0022840219693852078,0.0005700017178588453,0.002854023687244053,0.2213505921811013,23.359915212589062
7200.0,120.0,2999.9999999999995,2904.4004709085834,0.1668526546001317,0.0025027898190019757,0.0005882738936139269,0.0030910637126159027,0.22727659281539755,23.351522658270927
7260.0,121.0,3103.9558454088797,3004.178158158732,0.17414491625402537,0.0026121737438103802,0.0006082962121659427,0.003220469955976323,0.23051174889940806,23.343299719649647
7320.0,122.0,3203.368321537899,3103.7732398483154,0.1738262094275953,0.0026073931414139296,0.0006291936021164258,0.0032365867435303554,0.23091466858825888,23.33523864987082
7380.0,123.0,3293.892626146236,3198.8329329972757,0.16591046313848543,0.0024886569470772813,0.0006500527472477371,0.0031387096943250184,0.22846774235812545,23.327327302482303
7440.0,124.0,3371.572412738696,3285.202672867986,0.15074363348349115,0.0022611545022523673,0.0006699620028243555,0.0029311165050767227,0.22327791262691807,23.319549655647666
7500.0,125.0,3433.0127018922194,3359.107687380103,0.1289885836970631,0.0019348287554559463,0.0006880512388423744,0.0026228799942983206,0.215571999857458,23.311886517056347
7560.0,126.0,3475.5282581475767,3417.31797276384,0.10159611384717379,0.0015239417077076067,0.0007035298688860221,0.0022274715765936287,0.2056867894148407,23.304316374368334
7620.0,127.0,3497.2609476841367,3457.2894602239876,0.06976340630992155,0.0010464510946488232,0.0007157214025476829,0.001762172497196506,0.19405431242991264,23.29681634849222
7680.0,128.0,3497.2609476841367,3477.2752039540624,0.03488170315496101,0.0005232255473244152,0.0007240930113048735,0.0012473185586292885,0.18118296396573222,23.289363202279105
7740.0,129.0,3475.5282581475767,3476.4017310508193,-0.0015244978088541454,-2.286746713281218e-05,0.0007282788156834687,0.0007054113485506565,0.1676352837137664,23.281934355565518
7800.0,130.0,3433.0127018922194,3454.7072164715196,-0.03786407090306956,-0.0005679610635460434,0.0007280958759464062,0.00016013481240036284,0.15400337031000907,23.274508858855274
7860.0,131.0,3371.572412738698,3413.1398146051088,-0.07254880240685016,-0.0010882320361027523,0.0007235521874380379,-0.0003646798486647144,0.15911699621661785,23.267117513729918
7920.0,132.0,3293.892626146237,3353.516220375673,-0.1040628031176747,-0.0015609420467651205,0.0007148463311492158,-0.0008460957156159047,0.1711523928903976,23.259760565429755
7980.0,133.0,3203.3683215379015,3278.442270956787,-0.13102875998352392,-0.001965431399752859,0.0007023587947750948,-0.0012630726049777641,0.1815768151244441,23.252417583843517
8040.0,134.0,3103.955845408879,3191.199058182833,-0.15226813129234718,-0.0022840219693852078,0.000686635343577072,-0.001597386625808136,0.1899346656452034,23.245070085209758
8100.0,135.0,3000.0000000000005,3095.599529091417,-0.1668526546001317,-0.0025027898190019757,0.0006683631678219903,-0.0018344266511799855,0.19586066627949963,23.23770228896547
8160.0,136.0,2896.0441545911203,2995.8218418412685,-0.17414491625402537,-0.0026121737438103802,0.0006483408492699745,-0.0019638328945404057,0.19909582236351014,23.230301763711388
8220.0,137.0,2796.631678462101,2896.226760151685,-0.1738262094275953,-0.0026073931414139296,0.0006274434593194914,-0.001979949682094438,0.19949874205236096,23.222859938318013
8280.0,138.0,2706.107373853764,2801.1670670027247,-0.1659104631384859,-0.0024886569470772882,0.0006065843141881801,-0.0018820726328891081,0.1970518158222277,23.215372458123994
8340.0,139.0,2628.427587261303,2714.797327132014,-0.1507436334834921,-0.002261154502252381,0.0005866750586115617,-0.0016744794436408194,0.19186198609102048,23.20783937058641
8400.0,140.0,2566.9872981077815,2640.892312619898,-0.12898858369706165,-0.0019348287554559246,0.0005685858225935427,-0.001366242932862382,0.18415607332155953,23.2002651298463
8460.0,141.0,2524.4717418524233,2582.682027236161,-0.10159611384717428,-0.001523941707707614,0.0005531071925498954,-0.0009708345151577187,0.17427086287894297,23.19265841565589
8520.0,142.0,2502.739052315864,2542.710539776012,-0.06976340630992155,-0.0010464510946488232,0.0005409156588882344,-0.0005055354357605887,0.16263838589401472,23.18503176904868
8580.0,143.0,2502.7390523158633,2522.724796045938,-0.03488170315496101,-0.0005232255473244152,0.0005325440501310438,9.318502806628603e-06,0.15023296257016572,23.177402312918623
8640.0,144.0,2524.471741852423,2523.5982689491807,0.0015244978088536716,2.2867467132805073e-05,0.0005283582457524485,0.0005512257128852536,0.16378064282213134,23.169860434063303
8700.0,145.0,2566.9872981077806,2545.292783528481,0.03786407090306956,0.0005679610635460434,0.000528541185489511,0.0010965022490355544,0.17741255622588886,23.162426347661047
8760.0,146.0,2628.427587261302,2586.8601853948917,0.07254880240685016,0.0010882320361027523,0.0005330848739978794,0.0016213169101006316,0.1905329227525158,23.155117951867418
8820.0,147.0,2706.107373853763,2646.483779624327,0.10406280311767423,0.0015609420467651133,0.0005417907302867014,0.0021027327770518148,0.20256831942629536,23.147950008145514
8880.0,148.0,2796.6316784621,2721.557729043213,0.13102875998352534,0.0019654313997528802,0.0005542782666608223,0.0025197096664137026,0.21299274166034254,23.140933449622054
8940.0,149.0,2896.044154591119,2808.800941817166,0.1522681312923453,0.002284021969385179,0.0005700017178588453,0.0028540236872440245,0.2213505921811006,23.134074852749063
9000.0,150.0,2999.9999999999995,2904.400470908583,0.16685265460013265,0.0025027898190019895,0.0005882738936139267,0.003091063712615916,0.22727659281539792,23.127376101129727
9060.0,151.0,3103.955845408878,3004.1781581587306,0.17414491625402442,0.0026121737438103663,0.0006082962121659426,0.003220469955976309,0.23051174889940773,23.120834261687005
9120.0,152.0,3203.3683215379006,3103.7732398483154,0.1738262094275972,0.0026073931414139578,0.0006291936021164256,0.0032365867435303836,0.2309146685882596,23.114441682842898
9180.0,153.0,3293.8926261462348,3198.832932997275,0.16591046313848448,0.002488656947077267,0.0006500527472477371,0.003138709694325004,0.22846774235812511,23.10818631270709
9240.0,154.0,3371.5724127386957,3285.202672867985,0.15074363348349162,0.0022611545022523743,0.0006699620028243553,0.0029311165050767297,0.22327791262691823,23.102052223295768
9300.0,155.0,3433.0127018922185,3359.107687380102,0.1289885836970631,0.0019348287554559463,0.0006880512388423742,0.0026228799942983206,0.215571999857458,23.096020315447088
9360.0,156.0,3475.5282581475767,3417.3179727638394,0.10159611384717475,0.0015239417077076212,0.0007035298688860219,0.002227471576593643,0.20568678941484106,23.090069169271143
9420.0,157.0,3497.2609476841367,3457.2894602239876,0.06976340630992202,0.0010464510946488303,0.0007157214025476828,0.0017621724971965131,0.19405431242991283,23.08417599743326
9480.0,158.0,3497.2609476841367,3477.2752039540624,0.03488170315496101,0.0005232255473244152,0.0007240930113048735,0.0012473185586292885,0.18118296396573222,23.078317653853084
9540.0,159.0,3475.5282581475763,3476.4017310508193,-0.0015244978088541454,-2.286746713281218e-05,0.0007282788156834687,0.0007054113485506565,0.1676352837137664,23.072471648752693
9600.0,160.0,3433.0127018922203,3454.70721647152,-0.03786407090306909,-0.0005679610635460363,0.0007280958759464062,0.00016013481240036989,0.15400337031000924,23.066617122343544
9660.0,161.0,3371.572412738698,3413.139814605109,-0.07254880240685063,-0.0010882320361027594,0.000723552187438038,-0.0003646798486647214,0.15911699621661804,23.060784965242025
9720.0,162.0,3293.892626146237,3353.5162203756736,-0.10406280311767517,-0.0015609420467651274,0.000714846331149216,-0.0008460957156159114,0.17115239289039777,23.05497551105552
9780.0,163.0,3203.3683215379,3278.4422709567866,-0.13102875998352584,-0.0019654313997528876,0.000702358794775095,-0.0012630726049777928,0.18157681512444482,23.04916841737709
9840.0,164.0,3103.955845408883,3191.1990581828345,-0.15226813129234387,-0.002284021969385158,0.0006866353435770719,-0.001597386625808086,0.18993466564520214,23.043345287491828
9900.0,165.0,2999.999999999999,3095.599529091417,-0.1668526546001336,-0.002502789819002004,0.0006683631678219906,-0.0018344266511800132,0.19586066627950033,23.037490427230424
